epoch,train/loss,step,valid/loss
499,0.07618384808301926,499,
499,,499,0.07415154576301575
500,0.07439996302127838,500,
500,,500,0.0758824422955513
501,0.07577963173389435,501,
501,,501,0.07455170899629593
502,0.0748734101653099,502,
502,,502,0.07330746948719025
503,0.07350767403841019,503,
503,,503,0.07471296936273575
504,0.07450846582651138,504,
504,,504,0.07300011068582535
505,0.07301586866378784,505,
505,,505,0.07300346344709396
506,0.0731058269739151,506,
506,,506,0.07323600351810455
507,0.07299785315990448,507,
507,,507,0.07187623530626297
508,0.07182841002941132,508,
508,,508,0.07195549458265305
509,0.07210242003202438,509,
509,,509,0.07139647006988525
510,0.07123728841543198,510,
510,,510,0.0709528923034668
511,0.07092837989330292,511,
511,,511,0.07020562142133713
512,0.07033631205558777,512,
512,,512,0.0701868012547493
513,0.07002541422843933,513,
513,,513,0.06971675157546997
514,0.06987718492746353,514,
514,,514,0.06928810477256775
515,0.06902380287647247,515,
515,,515,0.06873420625925064
516,0.0687776580452919,516,
516,,516,0.06848402321338654
517,0.0682389959692955,517,
517,,517,0.06807669252157211
518,0.0679347813129425,518,
518,,518,0.06842745095491409
519,0.06788410246372223,519,
519,,519,0.06777293235063553
520,0.06813009828329086,520,
520,,520,0.07147469371557236
521,0.07000724971294403,521,
521,,521,0.07341630011796951
522,0.07518986612558365,522,
522,,522,0.0785999596118927
523,0.07645522058010101,523,
523,,523,0.06739799678325653
524,0.0681663304567337,524,
524,,524,0.06869305670261383
525,0.06948651373386383,525,
525,,525,0.07029764354228973
526,0.06942912191152573,526,
526,,526,0.06845614314079285
527,0.0679241195321083,527,
527,,527,0.06753630191087723
528,0.06823385506868362,528,
528,,528,0.06650260090827942
529,0.06732556223869324,529,
529,,529,0.06695546954870224
530,0.0669022649526596,530,
530,,530,0.0667584016919136
531,0.0669047012925148,531,
531,,531,0.0650252103805542
532,0.06604892015457153,532,
532,,532,0.06563656032085419
533,0.06638869643211365,533,
533,,533,0.06454961001873016
534,0.06485022604465485,534,
534,,534,0.06548096239566803
535,0.06581955403089523,535,
535,,535,0.06393499672412872
536,0.06422526389360428,536,
536,,536,0.0638672485947609
537,0.06451744586229324,537,
537,,537,0.06310442090034485
538,0.06380721181631088,538,
538,,538,0.06364383548498154
539,0.06377124041318893,539,
539,,539,0.06335031986236572
540,0.06337768584489822,540,
540,,540,0.06231146305799484
541,0.0629090741276741,541,
541,,541,0.06214485317468643
542,0.06294845044612885,542,
542,,542,0.062048111110925674
543,0.062306828796863556,543,
543,,543,0.06233976036310196
544,0.06232422590255737,544,
544,,544,0.061220504343509674
545,0.06167710945010185,545,
545,,545,0.060980815440416336
546,0.061562344431877136,546,
546,,546,0.06104045733809471
547,0.06119895726442337,547,
547,,547,0.06089000403881073
548,0.06094834581017494,548,
548,,548,0.060300592333078384
549,0.06066354736685753,549,
549,,549,0.06010390445590019
550,0.06050238385796547,550,
550,,550,0.059812210500240326
551,0.06002797558903694,551,
551,,551,0.059754740446805954
552,0.05998992174863815,552,
552,,552,0.059382494539022446
553,0.05967886745929718,553,
553,,553,0.05910366028547287
554,0.05946357548236847,554,
554,,554,0.059178318828344345
555,0.05929381400346756,555,
555,,555,0.059216417372226715
556,0.05911744013428688,556,
556,,556,0.05879072844982147
557,0.0589984692633152,557,
557,,557,0.05871547386050224
558,0.058652009814977646,558,
558,,558,0.05899130925536156
559,0.05867782607674599,559,
559,,559,0.058509599417448044
560,0.05841129645705223,560,
560,,560,0.05860458314418793
561,0.05857580900192261,561,
561,,561,0.05826820805668831
562,0.05811886861920357,562,
562,,562,0.05813984572887421
563,0.05787011608481407,563,
563,,563,0.057485755532979965
564,0.05739103630185127,564,
564,,564,0.057214394211769104
565,0.05724532529711723,565,
565,,565,0.05731404945254326
566,0.05705976486206055,566,
566,,566,0.057084374129772186
567,0.056924376636743546,567,
567,,567,0.05690648406744003
568,0.056677136570215225,568,
568,,568,0.05650852248072624
569,0.05635223910212517,569,
569,,569,0.05657769367098808
570,0.05613040179014206,570,
570,,570,0.05648487061262131
571,0.05621233209967613,571,
571,,571,0.05833384022116661
572,0.05791665241122246,572,
572,,572,0.06004910171031952
573,0.059955280274152756,573,
573,,573,0.06218176707625389
574,0.06135571748018265,574,
574,,574,0.0566718615591526
575,0.0570460669696331,575,
575,,575,0.05718136951327324
576,0.057277631014585495,576,
576,,576,0.05892648547887802
577,0.05792893096804619,577,
577,,577,0.05560559406876564
578,0.05484308674931526,578,
578,,578,0.058766212314367294
579,0.05863214656710625,579,
579,,579,0.05931738391518593
580,0.05867893248796463,580,
580,,580,0.06258319318294525
581,0.06141550838947296,581,
581,,581,0.056232865899801254
582,0.05671597644686699,582,
582,,582,0.05580798164010048
583,0.056273750960826874,583,
583,,583,0.05808228999376297
584,0.05685565248131752,584,
584,,584,0.053221236914396286
585,0.05292385816574097,585,
585,,585,0.05572209507226944
586,0.05575456842780113,586,
586,,586,0.05923895910382271
587,0.058687057346105576,587,
587,,587,0.05344447121024132
588,0.05288847163319588,588,
588,,588,0.05622724071145058
589,0.05677151679992676,589,
589,,589,0.05336571857333183
590,0.05347320809960365,590,
590,,590,0.05490461736917496
591,0.05465932935476303,591,
591,,591,0.05072296783328056
592,0.050848063081502914,592,
592,,592,0.0503033846616745
593,0.05069669336080551,593,
593,,593,0.04892200604081154
594,0.04856741055846214,594,
594,,594,0.04919813945889473
595,0.048076752573251724,595,
595,,595,0.048571620136499405
596,0.04753998667001724,596,
596,,596,0.04734169319272041
597,0.04616113007068634,597,
597,,597,0.0462096743285656
598,0.044896915555000305,598,
598,,598,0.044143546372652054
599,0.043515872210264206,599,
599,,599,0.04256057366728783
600,0.04198350012302399,600,
600,,600,0.04127992317080498
601,0.040510330349206924,601,
601,,601,0.03984994813799858
602,0.039053380489349365,602,
602,,602,0.03857782483100891
603,0.037759438157081604,603,
603,,603,0.03765106946229935
604,0.03624643385410309,604,
604,,604,0.036108169704675674
605,0.03466592729091644,605,
605,,605,0.034741465002298355
606,0.0327034555375576,606,
606,,606,0.03353548049926758
607,0.031537976115942,607,
607,,607,0.03154682368040085
608,0.03021956980228424,608,
608,,608,0.030285058543086052
609,0.028453202918171883,609,
609,,609,0.029332811012864113
610,0.027530469000339508,610,
610,,610,0.02852657623589039
611,0.026845509186387062,611,
611,,611,0.027246691286563873
612,0.025788597762584686,612,
612,,612,0.026994209736585617
613,0.025028148666024208,613,
613,,613,0.02400168962776661
614,0.022885479032993317,614,
614,,614,0.02202284149825573
615,0.020575612783432007,615,
615,,615,0.021937435492873192
616,0.020174814388155937,616,
616,,616,0.021684110164642334
617,0.020410163328051567,617,
617,,617,0.02093852125108242
618,0.019112400710582733,618,
618,,618,0.01892208680510521
619,0.017612582072615623,619,
619,,619,0.017643818631768227
620,0.01644972898066044,620,
620,,620,0.01821783185005188
621,0.016757702454924583,621,
621,,621,0.016811968758702278
622,0.015787189826369286,622,
622,,622,0.01617700792849064
623,0.014973429031670094,623,
623,,623,0.016086608171463013
624,0.014807040803134441,624,
624,,624,0.015363737009465694
625,0.014329137280583382,625,
625,,625,0.015010185539722443
626,0.01364914420992136,626,
626,,626,0.014746532775461674
627,0.013303461484611034,627,
627,,627,0.014680348336696625
628,0.013340229168534279,628,
628,,628,0.01617850549519062
629,0.014781299978494644,629,
629,,629,0.015250403434038162
630,0.014020328409969807,630,
630,,630,0.015887418761849403
631,0.014656699262559414,631,
631,,631,0.015452760271728039
632,0.014239820651710033,632,
632,,632,0.01595454476773739
633,0.014550221152603626,633,
633,,633,0.015302089042961597
634,0.013762831687927246,634,
634,,634,0.014828828163444996
635,0.013002725318074226,635,
635,,635,0.014492967166006565
636,0.012751033529639244,636,
636,,636,0.014498616568744183
637,0.012501423247158527,637,
637,,637,0.014014728367328644
638,0.012211401015520096,638,
638,,638,0.01397829968482256
639,0.011915718205273151,639,
639,,639,0.0134513471275568
640,0.011302308179438114,640,
640,,640,0.013519645668566227
641,0.011431765742599964,641,
641,,641,0.013676296919584274
642,0.011484857648611069,642,
642,,642,0.012694206088781357
643,0.010585805401206017,643,
643,,643,0.01277685072273016
644,0.010609698481857777,644,
644,,644,0.012532822787761688
645,0.010401393286883831,645,
645,,645,0.012396562844514847
646,0.010213442146778107,646,
646,,646,0.012304140254855156
647,0.01003236509859562,647,
647,,647,0.012608799152076244
648,0.00987392570823431,648,
648,,648,0.012572955340147018
649,0.00985494814813137,649,
649,,649,0.012322545982897282
650,0.009628186002373695,650,
650,,650,0.01186832319945097
651,0.009463612921535969,651,
651,,651,0.011612786911427975
652,0.00938570499420166,652,
652,,652,0.011355445720255375
653,0.009328717365860939,653,
653,,653,0.011194582097232342
654,0.009239235892891884,654,
654,,654,0.011049903929233551
655,0.00905284471809864,655,
655,,655,0.0109306201338768
656,0.008908117190003395,656,
656,,656,0.01106216199696064
657,0.008882744237780571,657,
657,,657,0.011017086915671825
658,0.008781170472502708,658,
658,,658,0.010947274044156075
659,0.008708207868039608,659,
659,,659,0.010833428241312504
660,0.008530168794095516,660,
660,,660,0.01088237389922142
661,0.008554978296160698,661,
661,,661,0.010670175775885582
662,0.008345468901097775,662,
662,,662,0.010825295001268387
663,0.00852342788130045,663,
663,,663,0.010653132572770119
664,0.0082768639549613,664,
664,,664,0.01076311245560646
665,0.008375315926969051,665,
665,,665,0.010516178794205189
666,0.008101006969809532,666,
666,,666,0.01054790336638689
667,0.008085941895842552,667,
667,,667,0.010273218154907227
668,0.007863678969442844,668,
668,,668,0.010259461589157581
669,0.007967107929289341,669,
669,,669,0.00996469333767891
670,0.00771101051941514,670,
670,,670,0.009852226823568344
671,0.00776084465906024,671,
671,,671,0.00964444037526846
672,0.007578615564852953,672,
672,,672,0.009667957201600075
673,0.007556746248155832,673,
673,,673,0.009628964588046074
674,0.007444426883012056,674,
674,,674,0.009761977009475231
675,0.007417838554829359,675,
675,,675,0.009489241056144238
676,0.007283854763954878,676,
676,,676,0.009475141763687134
677,0.0072972094640135765,677,
677,,677,0.009340973570942879
678,0.007177910301834345,678,
678,,678,0.009215285070240498
679,0.007118670269846916,679,
679,,679,0.009117763489484787
680,0.00702282041311264,680,
680,,680,0.0090635996311903
681,0.006993310526013374,681,
681,,681,0.009048041887581348
682,0.0069442871026694775,682,
682,,682,0.008945802226662636
683,0.006865863222628832,683,
683,,683,0.008838416077196598
684,0.006808586418628693,684,
684,,684,0.008781378157436848
685,0.006719076540321112,685,
685,,685,0.008861958049237728
686,0.00672809686511755,686,
686,,686,0.01170788798481226
687,0.010038665495812893,687,
687,,687,0.012648669071495533
688,0.010277925059199333,688,
688,,688,0.010557454079389572
689,0.008543687872588634,689,
689,,689,0.014884335920214653
690,0.012525184080004692,690,
690,,690,0.015816688537597656
691,0.013499454595148563,691,
691,,691,0.01637418009340763
692,0.015053562819957733,692,
692,,692,0.016557686030864716
693,0.01429878268390894,693,
693,,693,0.013172809034585953
694,0.011946658603847027,694,
694,,694,0.014550808817148209
695,0.013020377606153488,695,
695,,695,0.01201360672712326
696,0.010061974637210369,696,
696,,696,0.014072230085730553
697,0.01182103343307972,697,
697,,697,0.013476730324327946
698,0.01137144397944212,698,
698,,698,0.011450428515672684
699,0.009621644392609596,699,
699,,699,0.012356939725577831
700,0.010525351390242577,700,
700,,700,0.010755208320915699
701,0.00873480923473835,701,
701,,701,0.011524694040417671
702,0.009611530229449272,702,
702,,702,0.011156064458191395
703,0.008967808447778225,703,
703,,703,0.011094753630459309
704,0.008764166384935379,704,
704,,704,0.01017325185239315
705,0.008241940289735794,705,
705,,705,0.010371730662882328
706,0.008625402115285397,706,
706,,706,0.009736265987157822
707,0.007666717749089003,707,
707,,707,0.009801221080124378
708,0.007943608798086643,708,
708,,708,0.009402274154126644
709,0.007487480528652668,709,
709,,709,0.00989307276904583
710,0.007829542271792889,710,
710,,710,0.009177614003419876
711,0.007087869569659233,711,
711,,711,0.009732641279697418
712,0.007360974792391062,712,
712,,712,0.009469037875533104
713,0.0070002214051783085,713,
713,,713,0.009503512643277645
714,0.007098170462995768,714,
714,,714,0.008945357985794544
715,0.006755688227713108,715,
715,,715,0.00869397260248661
716,0.006717114243656397,716,
716,,716,0.008607422932982445
717,0.006625148002058268,717,
717,,717,0.008522339165210724
718,0.006598577369004488,718,
718,,718,0.008252967149019241
719,0.006256206892430782,719,
719,,719,0.008241074159741402
720,0.006308026146143675,720,
720,,720,0.00784430280327797
721,0.006066468078643084,721,
721,,721,0.007823698222637177
722,0.006137249991297722,722,
722,,722,0.007707357406616211
723,0.006002039182931185,723,
723,,723,0.00796603225171566
724,0.006021270994096994,724,
724,,724,0.008075022138655186
725,0.006069386377930641,725,
725,,725,0.007847510278224945
726,0.005931000225245953,726,
726,,726,0.007744414731860161
727,0.005870228633284569,727,
727,,727,0.007699555717408657
728,0.005764041095972061,728,
728,,728,0.007657473906874657
729,0.005746002774685621,729,
729,,729,0.0074906861409544945
730,0.0056387921795248985,730,
730,,730,0.007680241484194994
731,0.005555964540690184,731,
731,,731,0.007653557695448399
732,0.005525263957679272,732,
732,,732,0.007519953418523073
733,0.005445390474051237,733,
733,,733,0.007039921823889017
734,0.005409767385572195,734,
734,,734,0.006925405468791723
735,0.005325102247297764,735,
735,,735,0.00683064479380846
736,0.005261857993900776,736,
736,,736,0.006779807154089212
737,0.005261183716356754,737,
737,,737,0.0067160967737436295
738,0.005181373097002506,738,
738,,738,0.0067095328122377396
739,0.005126788280904293,739,
739,,739,0.006650606170296669
740,0.005051438696682453,740,
740,,740,0.006640446837991476
741,0.005013550166040659,741,
741,,741,0.006622858811169863
742,0.0049508861266076565,742,
742,,742,0.006615400779992342
743,0.004910473711788654,743,
743,,743,0.006598213221877813
744,0.004881175234913826,744,
744,,744,0.006536055356264114
745,0.004829176235944033,745,
745,,745,0.006519516929984093
746,0.004796656779944897,746,
746,,746,0.006450792774558067
747,0.004736068658530712,747,
747,,747,0.006410205736756325
748,0.004691935144364834,748,
748,,748,0.006410601548850536
749,0.004658763762563467,749,
749,,749,0.006367058027535677
750,0.004606408532708883,750,
750,,750,0.006284194067120552
751,0.004546090494841337,751,
751,,751,0.006260964088141918
752,0.004518802743405104,752,
752,,752,0.006235335487872362
753,0.004483743570744991,753,
753,,753,0.006177766714245081
754,0.004441427532583475,754,
754,,754,0.006162644829601049
755,0.004402772523462772,755,
755,,755,0.00613051000982523
756,0.004368439316749573,756,
756,,756,0.006074653472751379
757,0.004332682583481073,757,
757,,757,0.0060309902764856815
758,0.004291732795536518,758,
758,,758,0.006002400070428848
759,0.004256049171090126,759,
759,,759,0.00598319573327899
760,0.004219952039420605,760,
760,,760,0.005983052775263786
761,0.004183199256658554,761,
761,,761,0.00596009474247694
762,0.0041513582691550255,762,
762,,762,0.005937484558671713
763,0.0041157761588692665,763,
763,,763,0.005911292042583227
764,0.0040804361924529076,764,
764,,764,0.005884668789803982
765,0.004049197770655155,765,
765,,765,0.005854778923094273
766,0.004017968662083149,766,
766,,766,0.005838145036250353
767,0.003985016141086817,767,
767,,767,0.005810153670608997
768,0.003951162099838257,768,
768,,768,0.005788905080407858
769,0.0038789594545960426,769,
769,,769,0.005780739244073629
770,0.0038469149731099606,770,
770,,770,0.005753928795456886
771,0.0038168791215866804,771,
771,,771,0.005733342841267586
772,0.0037864649202674627,772,
772,,772,0.0057140844874084
773,0.003757316153496504,773,
773,,773,0.005691926460713148
774,0.003727925708517432,774,
774,,774,0.005673988256603479
775,0.003700142027810216,775,
775,,775,0.005688794422894716
776,0.003672888968139887,776,
776,,776,0.0056391265243291855
777,0.003644067794084549,777,
777,,777,0.00563537934795022
778,0.0036109224893152714,778,
778,,778,0.005605963058769703
779,0.0035807800013571978,779,
779,,779,0.005593582987785339
780,0.003552888985723257,780,
780,,780,0.005597254727035761
781,0.003525006817653775,781,
781,,781,0.0055716014467179775
782,0.0034972659777849913,782,
782,,782,0.005553678143769503
783,0.003477410413324833,783,
783,,783,0.005542950704693794
784,0.003458883846178651,784,
784,,784,0.005529953166842461
785,0.003448662580922246,785,
785,,785,0.005770555231720209
786,0.003773257602006197,786,
786,,786,0.005625504069030285
787,0.003577080089598894,787,
787,,787,0.005557595286518335
788,0.003510485403239727,788,
788,,788,0.005609190557152033
789,0.0034977486357092857,789,
789,,789,0.005640912801027298
790,0.0034739128313958645,790,
790,,790,0.00553832296282053
791,0.0034009276423603296,791,
791,,791,0.005618417635560036
792,0.0034898994490504265,792,
792,,792,0.00550974952057004
793,0.0034025744535028934,793,
793,,793,0.005503196734935045
794,0.0033134804107248783,794,
794,,794,0.00554130831733346
795,0.0033109374344348907,795,
795,,795,0.005467574577778578
796,0.003293919377028942,796,
796,,796,0.005386157426983118
797,0.0032319955062121153,797,
797,,797,0.005358488764613867
798,0.0032244131434708834,798,
798,,798,0.005298771895468235
799,0.0031881227623671293,799,
799,,799,0.005322458688169718
800,0.0031345030292868614,800,
800,,800,0.00525919534265995
801,0.003135372418910265,801,
801,,801,0.005222514271736145
802,0.0030829766765236855,802,
802,,802,0.005275629926472902
803,0.0030298910569399595,803,
803,,803,0.005293587222695351
804,0.00323764281347394,804,
804,,804,0.005351604428142309
805,0.0034445677883923054,805,
805,,805,0.0051239607855677605
806,0.0033099250867962837,806,
806,,806,0.00505845807492733
807,0.003150008851662278,807,
807,,807,0.006678271107375622
808,0.004956768359988928,808,
808,,808,0.009723586030304432
809,0.007383246906101704,809,
809,,809,0.009088066406548023
810,0.0067219906486570835,810,
810,,810,0.006833863910287619
811,0.005135850515216589,811,
811,,811,0.006238830741494894
812,0.004964381456375122,812,
812,,812,0.006877407897263765
813,0.005533167626708746,813,
813,,813,0.006806551944464445
814,0.005445314105600119,814,
814,,814,0.0063916826620697975
815,0.004914776422083378,815,
815,,815,0.006184043828397989
816,0.004271681886166334,816,
816,,816,0.006182885263115168
817,0.004200301133096218,817,
817,,817,0.006425078492611647
818,0.004326214082539082,818,
818,,818,0.006101055070757866
819,0.004085139371454716,819,
819,,819,0.005921500269323587
820,0.004082547966390848,820,
820,,820,0.005876785609871149
821,0.004156729206442833,821,
821,,821,0.005488204769790173
822,0.003867856925353408,822,
822,,822,0.0055372146889567375
823,0.0036544364411383867,823,
823,,823,0.005584727972745895
824,0.003807393368333578,824,
824,,824,0.0054893214255571365
825,0.003883680794388056,825,
825,,825,0.005381701979786158
826,0.003738534403964877,826,
826,,826,0.0054417941719293594
827,0.0035251236986368895,827,
827,,827,0.005496554542332888
828,0.003411967307329178,828,
828,,828,0.005536796059459448
829,0.003289424115791917,829,
829,,829,0.005740292835980654
830,0.003349286038428545,830,
830,,830,0.005800227634608746
831,0.003379619913175702,831,
831,,831,0.005609298124909401
832,0.0032909801229834557,832,
832,,832,0.005692753009498119
833,0.003099211258813739,833,
833,,833,0.005611483473330736
834,0.003064858727157116,834,
834,,834,0.005400501657277346
835,0.0029971355106681585,835,
835,,835,0.005284485407173634
836,0.0029235875699669123,836,
836,,836,0.0051757460460066795
837,0.0029313804116100073,837,
837,,837,0.005106072872877121
838,0.0028859595768153667,838,
838,,838,0.0050786505453288555
839,0.002834679326042533,839,
839,,839,0.005020924378186464
840,0.0027840561233460903,840,
840,,840,0.0048791454173624516
841,0.002728031249716878,841,
841,,841,0.004903664346784353
842,0.00269457814283669,842,
842,,842,0.004953945986926556
843,0.0026659683790057898,843,
843,,843,0.004953998140990734
844,0.0026515417266637087,844,
844,,844,0.004961881320923567
845,0.0025941820349544287,845,
845,,845,0.004878288600593805
846,0.002557768952101469,846,
846,,846,0.004857422783970833
847,0.0025631790049374104,847,
847,,847,0.004851558245718479
848,0.002540406072512269,848,
848,,848,0.005851948633790016
849,0.003210401628166437,849,
849,,849,0.00624335091561079
850,0.0037097542081028223,850,
850,,850,0.006356661207973957
851,0.004148107022047043,851,
851,,851,0.005920133553445339
852,0.003911507315933704,852,
852,,852,0.005685138516128063
853,0.0036258569452911615,853,
853,,853,0.005455679725855589
854,0.0036263414658606052,854,
854,,854,0.0057440330274403095
855,0.0035872594453394413,855,
855,,855,0.005944718606770039
856,0.003558203112334013,856,
856,,856,0.005720263347029686
857,0.0032399066258221865,857,
857,,857,0.005554584786295891
858,0.0032868089620023966,858,
858,,858,0.005332267843186855
859,0.0030873434152454138,859,
859,,859,0.005554858595132828
860,0.003259994788095355,860,
860,,860,0.005423471797257662
861,0.0029866450931876898,861,
861,,861,0.005553731229156256
862,0.0029354828875511885,862,
862,,862,0.005685716867446899
863,0.0030536558479070663,863,
863,,863,0.005263315048068762
864,0.002897157333791256,864,
864,,864,0.005493425764143467
865,0.002977264579385519,865,
865,,865,0.00530121847987175
866,0.002920088591054082,866,
866,,866,0.005065332166850567
867,0.0027932545635849237,867,
867,,867,0.004954732023179531
868,0.0027066890615969896,868,
868,,868,0.00666769128292799
869,0.004493326880037785,869,
869,,869,0.0073722898960113525
870,0.005483703222125769,870,
870,,870,0.0064774127677083015
871,0.004294340033084154,871,
871,,871,0.006366515066474676
872,0.003950599581003189,872,
872,,872,0.006206825375556946
873,0.003943443764001131,873,
873,,873,0.006615912541747093
874,0.004241017159074545,874,
874,,874,0.006521725561469793
875,0.0038760595489293337,875,
875,,875,0.006501796655356884
876,0.004445642698556185,876,
876,,876,0.006688767112791538
877,0.004499936942011118,877,
877,,877,0.006952404975891113
878,0.004877160303294659,878,
878,,878,0.006252008024603128
879,0.004536994732916355,879,
879,,879,0.005923149175941944
880,0.004102384205907583,880,
880,,880,0.005697133019566536
881,0.004057326354086399,881,
881,,881,0.006318800617009401
882,0.0038497233763337135,882,
882,,882,0.005939853377640247
883,0.0035873514134436846,883,
883,,883,0.005993567872792482
884,0.0036973832175135612,884,
884,,884,0.005957531742751598
885,0.003745473688468337,885,
885,,885,0.005553156603127718
886,0.003482494270429015,886,
886,,886,0.00570366345345974
887,0.0036163111217319965,887,
887,,887,0.0057706995867192745
888,0.0035262966994196177,888,
888,,888,0.0055510723032057285
889,0.003149003954604268,889,
889,,889,0.0054931193590164185
890,0.0032355841249227524,890,
890,,890,0.09143378585577011
891,0.08246473222970963,891,
891,,891,0.1742779165506363
892,0.1708046942949295,892,
892,,892,0.10111359506845474
893,0.10100404173135757,893,
893,,893,0.1369282752275467
894,0.13304702937602997,894,
894,,894,0.11812224239110947
895,0.11487846076488495,895,
895,,895,0.09615538269281387
896,0.10257479548454285,896,
896,,896,0.24166026711463928
897,0.23532390594482422,897,
897,,897,0.5317910313606262
898,0.543692946434021,898,
898,,898,0.38012540340423584
899,0.36260807514190674,899,
899,,899,0.5275020599365234
900,0.5539920926094055,900,
900,,900,0.46981751918792725
901,0.4558108448982239,901,
901,,901,0.5125028491020203
902,0.52153080701828,902,
902,,902,0.4641245901584625
903,0.46649062633514404,903,
903,,903,0.5088387727737427
904,0.5162631273269653,904,
904,,904,0.5655834674835205
905,0.5681219100952148,905,
905,,905,0.32951077818870544
906,0.3325986862182617,906,
906,,906,0.34007832407951355
907,0.3322818875312805,907,
907,,907,0.4155985116958618
908,0.42536982893943787,908,
908,,908,3.810180425643921
909,3.7602107524871826,909,
909,,909,0.6904594898223877
910,0.7038565874099731,910,
910,,910,0.8705406188964844
911,0.8798914551734924,911,
911,,911,0.609579861164093
912,0.6219897270202637,912,
912,,912,0.3075084984302521
913,0.30774450302124023,913,
913,,913,0.323091596364975
914,0.31709790229797363,914,
914,,914,0.40298140048980713
915,0.39541760087013245,915,
915,,915,0.4251856505870819
916,0.41953209042549133,916,
916,,916,0.35259708762168884
917,0.3520326018333435,917,
917,,917,0.2822645306587219
918,0.28839319944381714,918,
918,,918,0.41246241331100464
919,0.41779956221580505,919,
919,,919,0.2999950647354126
920,0.31030839681625366,920,
920,,920,0.2627200484275818
921,0.2686205208301544,921,
921,,921,0.25891196727752686
922,0.261753648519516,922,
922,,922,0.26059773564338684
923,0.26279598474502563,923,
923,,923,0.2621690034866333
924,0.266927033662796,924,
924,,924,0.2693764269351959
925,0.2706269919872284,925,
925,,925,0.2640400230884552
926,0.26590603590011597,926,
926,,926,0.244378924369812
927,0.25115811824798584,927,
927,,927,0.23705202341079712
928,0.24175599217414856,928,
928,,928,0.23789063096046448
929,0.24057401716709137,929,
929,,929,0.23719318211078644
930,0.23892094194889069,930,
930,,930,0.23260025680065155
931,0.23502999544143677,931,
931,,931,0.2275039106607437
932,0.23149541020393372,932,
932,,932,0.22631949186325073
933,0.23029015958309174,933,
933,,933,0.22710323333740234
934,0.2300916612148285,934,
934,,934,0.22715026140213013
935,0.22959236800670624,935,
935,,935,0.2247205227613449
936,0.22775770723819733,936,
936,,936,0.22463460266590118
937,0.22776135802268982,937,
937,,937,0.2259870320558548
938,0.22744536399841309,938,
938,,938,0.2276114523410797
939,0.228414848446846,939,
939,,939,0.22637340426445007
940,0.22767776250839233,940,
940,,940,0.22470632195472717
941,0.22701521217823029,941,
941,,941,0.22398915886878967
942,0.22681646049022675,942,
942,,942,0.22392767667770386
943,0.2265106737613678,943,
943,,943,0.22473087906837463
944,0.22682395577430725,944,
944,,944,0.22468411922454834
945,0.22663713991641998,945,
945,,945,0.22371108829975128
946,0.22588925063610077,946,
946,,946,0.22342725098133087
947,0.22578494250774384,947,
947,,947,0.22378042340278625
948,0.22588416934013367,948,
948,,948,0.2242274284362793
949,0.22586780786514282,949,
949,,949,0.22450299561023712
950,0.2258523404598236,950,
950,,950,0.22407424449920654
951,0.225584477186203,951,
951,,951,0.22337627410888672
952,0.22539560496807098,952,
952,,952,0.22315530478954315
953,0.22561903297901154,953,
953,,953,0.2231476604938507
954,0.22572289407253265,954,
954,,954,0.22321973741054535
955,0.225552037358284,955,
955,,955,0.22347861528396606
956,0.22546499967575073,956,
956,,956,0.2236596941947937
957,0.22547072172164917,957,
957,,957,0.22366657853126526
958,0.22548983991146088,958,
958,,958,0.22355088591575623
959,0.22549474239349365,959,
959,,959,0.2234175056219101
960,0.22540640830993652,960,
960,,960,0.2233831286430359
961,0.22530023753643036,961,
961,,961,0.2234964519739151
962,0.2253158837556839,962,
962,,962,0.22350364923477173
963,0.22533869743347168,963,
963,,963,0.22330588102340698
964,0.22526301443576813,964,
964,,964,0.22311903536319733
965,0.22519364953041077,965,
965,,965,0.2231324017047882
966,0.22518515586853027,966,
966,,966,0.22327975928783417
967,0.2251824140548706,967,
967,,967,0.2234230488538742
968,0.22517359256744385,968,
968,,968,0.22349196672439575
969,0.22514458000659943,969,
969,,969,0.22338634729385376
970,0.22509528696537018,970,
970,,970,0.2232998013496399
971,0.2250889390707016,971,
971,,971,0.22322502732276917
972,0.2251051366329193,972,
972,,972,0.22321434319019318
973,0.22508442401885986,973,
973,,973,0.22327585518360138
974,0.22504843771457672,974,
974,,974,0.22333328425884247
975,0.22502896189689636,975,
975,,975,0.22330720722675323
976,0.22501781582832336,976,
976,,976,0.2232234627008438
977,0.22500786185264587,977,
977,,977,0.22315609455108643
978,0.22500117123126984,978,
978,,978,0.22312086820602417
979,0.2249774932861328,979,
979,,979,0.2231455296278
980,0.22494973242282867,980,
980,,980,0.22320739924907684
981,0.2249453365802765,981,
981,,981,0.22318752110004425
982,0.22493641078472137,982,
982,,982,0.22312231361865997
983,0.22492411732673645,983,
983,,983,0.2230558842420578
984,0.22491426765918732,984,
984,,984,0.2230398952960968
985,0.2248990833759308,985,
985,,985,0.22307750582695007
986,0.22488510608673096,986,
986,,986,0.22313031554222107
987,0.22488194704055786,987,
987,,987,0.2231082022190094
988,0.22487469017505646,988,
988,,988,0.2230435609817505
989,0.22486163675785065,989,
989,,989,0.22297702729701996
990,0.22485139966011047,990,
990,,990,0.22294491529464722
991,0.2248430699110031,991,
991,,991,0.22297567129135132
992,0.22483177483081818,992,
992,,992,0.22299857437610626
993,0.22482387721538544,993,
993,,993,0.22302226722240448
994,0.22481578588485718,994,
994,,994,0.22300022840499878
995,0.22480405867099762,995,
