epoch,step,train/loss,valid/loss
499,499,,0.05004807934165001
500,500,0.0441674068570137,
500,500,,0.0503271259367466
501,501,0.04431867226958275,
501,501,,0.0505400188267231
502,502,0.04424376040697098,
502,502,,0.050246600061655045
503,503,0.043248895555734634,
503,503,,0.0508478544652462
504,504,0.04399651288986206,
504,504,,0.05267835780978203
505,505,0.046246062964200974,
505,505,,0.05119623988866806
506,506,0.04400298744440079,
506,506,,0.05054611712694168
507,507,0.04343664273619652,
507,507,,0.05112842097878456
508,508,0.04325730353593826,
508,508,,0.051047295331954956
509,509,0.04251728951931,
509,509,,0.04987611249089241
510,510,0.04171118885278702,
510,510,,0.05037612095475197
511,511,0.0419338084757328,
511,511,,0.04907199740409851
512,512,0.04125361144542694,
512,512,,0.046991027891635895
513,513,0.03971309959888458,
513,513,,0.04630552604794502
514,514,0.03963950648903847,
514,514,,0.04584984481334686
515,515,0.03981669992208481,
515,515,,0.04559691250324249
516,516,0.039246924221515656,
516,516,,0.04534284025430679
517,517,0.03880992904305458,
517,517,,0.045005276799201965
518,518,0.03855922445654869,
518,518,,0.0435863621532917
519,519,0.03795117139816284,
519,519,,0.04356296360492706
520,520,0.03704817593097687,
520,520,,0.043325912207365036
521,521,0.03664783015847206,
521,521,,0.043754834681749344
522,522,0.0365363284945488,
522,522,,0.042991235852241516
523,523,0.035954657942056656,
523,523,,0.04271510988473892
524,524,0.035214394330978394,
524,524,,0.043408993631601334
525,525,0.036788541823625565,
525,525,,0.04579322040081024
526,526,0.039087969809770584,
526,526,,0.04440704360604286
527,527,0.037304770201444626,
527,527,,0.0421418696641922
528,528,0.035250790417194366,
528,528,,0.04286593571305275
529,529,0.03588957339525223,
529,529,,0.04419182613492012
530,530,0.03753478080034256,
530,530,,0.04341580718755722
531,531,0.03689352422952652,
531,531,,0.04173251986503601
532,532,0.03471445292234421,
532,532,,0.039994340389966965
533,533,0.03353292495012283,
533,533,,0.0410894975066185
534,534,0.034506384283304214,
534,534,,0.04241492226719856
535,535,0.03628690540790558,
535,535,,0.04092687740921974
536,536,0.035280197858810425,
536,536,,0.03956367075443268
537,537,0.033359233289957047,
537,537,,0.03909628838300705
538,538,0.032874979078769684,
538,538,,0.041855618357658386
539,539,0.03453729301691055,
539,539,,0.04361463710665703
540,540,0.036157622933387756,
540,540,,0.04043896123766899
541,541,0.03345559164881706,
541,541,,0.0384262315928936
542,542,0.03160128369927406,
542,542,,0.03836100175976753
543,543,0.03140062093734741,
543,543,,0.0396464504301548
544,544,0.03247518092393875,
544,544,,0.03970105201005936
545,545,0.03370840847492218,
545,545,,0.038958631455898285
546,546,0.03343048691749573,
546,546,,0.038016632199287415
547,547,0.03279786929488182,
547,547,,0.037347808480262756
548,548,0.03243901953101158,
548,548,,0.03776320442557335
549,549,0.031835295259952545,
549,549,,0.038535285741090775
550,550,0.031603362411260605,
550,550,,0.03854723647236824
551,551,0.03155671805143356,
551,551,,0.03749578446149826
552,552,0.030647611245512962,
552,552,,0.0358138270676136
553,553,0.030252914875745773,
553,553,,0.03592804819345474
554,554,0.030030805617570877,
554,554,,0.03587140142917633
555,555,0.03010120801627636,
555,555,,0.03589518368244171
556,556,0.030039610341191292,
556,556,,0.03598809987306595
557,557,0.029759841039776802,
557,557,,0.03590293601155281
558,558,0.0293266698718071,
558,558,,0.035690080374479294
559,559,0.028800565749406815,
559,559,,0.03486741706728935
560,560,0.028442280367016792,
560,560,,0.03444156050682068
561,561,0.02820456214249134,
561,561,,0.03433723375201225
562,562,0.02834302745759487,
562,562,,0.03439601510763168
563,563,0.02825242280960083,
563,563,,0.03436076268553734
564,564,0.0279619712382555,
564,564,,0.034217022359371185
565,565,0.027770694345235825,
565,565,,0.034480880945920944
566,566,0.02787301130592823,
566,566,,0.034828003495931625
567,567,0.028322851285338402,
567,567,,0.03576863557100296
568,568,0.029136555269360542,
568,568,,0.036389369517564774
569,569,0.029641231521964073,
569,569,,0.035386066883802414
570,570,0.029097924008965492,
570,570,,0.034745778888463974
571,571,0.028059521690011024,
571,571,,0.03406304866075516
572,572,0.02746906876564026,
572,572,,0.03448105230927467
573,573,0.0273920688778162,
573,573,,0.034252043813467026
574,574,0.027783436700701714,
574,574,,0.03462277352809906
575,575,0.0280052088201046,
575,575,,0.03521137684583664
576,576,0.029681917279958725,
576,576,,0.03570590168237686
577,577,0.030743906274437904,
577,577,,0.03607533499598503
578,578,0.030645286664366722,
578,578,,0.034197743982076645
579,579,0.028972536325454712,
579,579,,0.035166043788194656
580,580,0.029207900166511536,
580,580,,0.03701921924948692
581,581,0.03045847825706005,
581,581,,0.03836765140295029
582,582,0.032559819519519806,
582,582,,0.03824886307120323
583,583,0.03237290680408478,
583,583,,0.03748558461666107
584,584,0.031081048771739006,
584,584,,0.036132004112005234
585,585,0.02998749352991581,
585,585,,0.03465500473976135
586,586,0.02915850095450878,
586,586,,0.036775507032871246
587,587,0.03075517527759075,
587,587,,0.04440858215093613
588,588,0.038423776626586914,
588,588,,0.0477004274725914
589,589,0.0430096760392189,
589,589,,0.0442989356815815
590,590,0.04002354294061661,
590,590,,0.038524314761161804
591,591,0.0340738408267498,
591,591,,0.03673558309674263
592,592,0.030243229120969772,
592,592,,0.037021882832050323
593,593,0.030648954212665558,
593,593,,0.03948001191020012
594,594,0.03215906023979187,
594,594,,0.03973102197051048
595,595,0.032968003302812576,
595,595,,0.03817388787865639
596,596,0.031732574105262756,
596,596,,0.03615863248705864
597,597,0.030299728736281395,
597,597,,0.03480181470513344
598,598,0.02865087240934372,
598,598,,0.034491170197725296
599,599,0.027764957398176193,
599,599,,0.03407663851976395
600,600,0.027658559381961823,
600,600,,0.03456755727529526
601,601,0.02801455929875374,
601,601,,0.035380590707063675
602,602,0.028486741706728935,
602,602,,0.035774461925029755
603,603,0.028477167710661888,
603,603,,0.034986771643161774
604,604,0.02784016542136669,
604,604,,0.03344074264168739
605,605,0.027064137160778046,
605,605,,0.03205123543739319
606,606,0.02642725594341755,
606,606,,0.031727567315101624
607,607,0.0262922253459692,
607,607,,0.03135930374264717
608,608,0.026170343160629272,
608,608,,0.031325142830610275
609,609,0.025934671983122826,
609,609,,0.031148402020335197
610,610,0.025822676718235016,
610,610,,0.030564920976758003
611,611,0.025518817827105522,
611,611,,0.030989641323685646
612,612,0.0253493282943964,
612,612,,0.03078709915280342
613,613,0.025256339460611343,
613,613,,0.031046146526932716
614,614,0.02493085153400898,
614,614,,0.030976347625255585
615,615,0.02480611950159073,
615,615,,0.030657915398478508
616,616,0.024922296404838562,
616,616,,0.030628345906734467
617,617,0.02481417916715145,
617,617,,0.030442623421549797
618,618,0.024519365280866623,
618,618,,0.030469872057437897
619,619,0.024001942947506905,
619,619,,0.030765099450945854
620,620,0.023842517286539078,
620,620,,0.030124692246317863
621,621,0.023774875327944756,
621,621,,0.029823683202266693
622,622,0.0236629880964756,
622,622,,0.030407780781388283
623,623,0.023481598123908043,
623,623,,0.02988951839506626
624,624,0.02377358265221119,
624,624,,0.030448105186223984
625,625,0.023961586877703667,
625,625,,0.03025222383439541
626,626,0.0239539984613657,
626,626,,0.030064309015870094
627,627,0.023586198687553406,
627,627,,0.029693124815821648
628,628,0.023020556196570396,
628,628,,0.029974551871418953
629,629,0.02270020917057991,
629,629,,0.029824018478393555
630,630,0.02269662544131279,
630,630,,0.029610585421323776
631,631,0.02273583970963955,
631,631,,0.02925560437142849
632,632,0.02258831448853016,
632,632,,0.0294333528727293
633,633,0.022511180490255356,
633,633,,0.029105646535754204
634,634,0.022400256246328354,
634,634,,0.02890370599925518
635,635,0.022243496030569077,
635,635,,0.029280399903655052
636,636,0.02208292856812477,
636,636,,0.028661131858825684
637,637,0.02197651006281376,
637,637,,0.028960995376110077
638,638,0.022021889686584473,
638,638,,0.028997372835874557
639,639,0.022078705951571465,
639,639,,0.02944960817694664
640,640,0.021961553022265434,
640,640,,0.02916257083415985
641,641,0.021819086745381355,
641,641,,0.029347414150834084
642,642,0.02180671878159046,
642,642,,0.028582178056240082
643,643,0.02168564312160015,
643,643,,0.028301432728767395
644,644,0.02174658142030239,
644,644,,0.028376853093504906
645,645,0.0217265821993351,
645,645,,0.028673071414232254
646,646,0.021695123985409737,
646,646,,0.028698930516839027
647,647,0.021618427708745003,
647,647,,0.028585707768797874
648,648,0.021624699234962463,
648,648,,0.028685223311185837
649,649,0.021469339728355408,
649,649,,0.028385845944285393
650,650,0.021465297788381577,
650,650,,0.02845037542283535
651,651,0.02150617353618145,
651,651,,0.028250189498066902
652,652,0.02140957862138748,
652,652,,0.028256086632609367
653,653,0.021360570564866066,
653,653,,0.027908379212021828
654,654,0.02126447856426239,
654,654,,0.027811657637357712
655,655,0.02120460383594036,
655,655,,0.027546420693397522
656,656,0.0211320910602808,
656,656,,0.027939198538661003
657,657,0.021038619801402092,
657,657,,0.02745150402188301
658,658,0.02109845168888569,
658,658,,0.02720852941274643
659,659,0.021069029346108437,
659,659,,0.02717999927699566
660,660,0.02116888202726841,
660,660,,0.027340780943632126
661,661,0.02101273462176323,
661,661,,0.026990653946995735
662,662,0.02096576802432537,
662,662,,0.02649543806910515
663,663,0.02092200145125389,
663,663,,0.026844236999750137
664,664,0.02079959399998188,
664,664,,0.027050785720348358
665,665,0.020846860483288765,
665,665,,0.027419572696089745
666,666,0.020734941586852074,
666,666,,0.027079695835709572
667,667,0.02077125385403633,
667,667,,0.02750711515545845
668,668,0.020705493167042732,
668,668,,0.027271617203950882
669,669,0.020656604319810867,
669,669,,0.027620937675237656
670,670,0.02068956010043621,
670,670,,0.02749437838792801
671,671,0.020741913467645645,
671,671,,0.02726077288389206
672,672,0.020698612555861473,
672,672,,0.02717093750834465
673,673,0.02063852921128273,
673,673,,0.026753639802336693
674,674,0.02059512585401535,
674,674,,0.0265702772885561
675,675,0.020474348217248917,
675,675,,0.02626209333539009
676,676,0.020306671038269997,
676,676,,0.02640884555876255
677,677,0.02016223594546318,
677,677,,0.026197189465165138
678,678,0.0201004296541214,
678,678,,0.026364877820014954
679,679,0.020048337057232857,
679,679,,0.026304779574275017
680,680,0.020069817081093788,
680,680,,0.026530753821134567
681,681,0.020072948187589645,
681,681,,0.02642165496945381
682,682,0.020035395398736,
682,682,,0.026325441896915436
683,683,0.02002272568643093,
683,683,,0.02623315155506134
684,684,0.019880162551999092,
684,684,,0.02622121013700962
685,685,0.019837189465761185,
685,685,,0.025800179690122604
686,686,0.019881660118699074,
686,686,,0.02676549181342125
687,687,0.02003040537238121,
687,687,,0.027723412960767746
688,688,0.021063880994915962,
688,688,,0.029103213921189308
689,689,0.02203241176903248,
689,689,,0.029077379032969475
690,690,0.02212551422417164,
690,690,,0.028296947479248047
691,691,0.0215764157474041,
691,691,,0.02774692140519619
692,692,0.021163634955883026,
692,692,,0.028331361711025238
693,693,0.022040903568267822,
693,693,,0.028675273060798645
694,694,0.023123374208807945,
694,694,,0.029085420072078705
695,695,0.023791708052158356,
695,695,,0.029761414974927902
696,696,0.023698408156633377,
696,696,,0.0296662338078022
697,697,0.023175252601504326,
697,697,,0.029017621651291847
698,698,0.022585175931453705,
698,698,,0.028693532571196556
699,699,0.02199093997478485,
699,699,,0.028313685208559036
700,700,0.021865922957658768,
700,700,,0.028051327913999557
701,701,0.021838046610355377,
701,701,,0.027391167357563972
702,702,0.021767480298876762,
702,702,,0.027253292500972748
703,703,0.02147258259356022,
703,703,,0.02696172706782818
704,704,0.021165920421481133,
704,704,,0.02643907070159912
705,705,0.020710313692688942,
705,705,,0.026390766724944115
706,706,0.020645152777433395,
706,706,,0.02666046842932701
707,707,0.020558981224894524,
707,707,,0.027007216587662697
708,708,0.020412011072039604,
708,708,,0.026804376393556595
709,709,0.020335666835308075,
709,709,,0.026827210560441017
710,710,0.0202629491686821,
710,710,,0.026753894984722137
711,711,0.020206816494464874,
711,711,,0.026473119854927063
712,712,0.019779542461037636,
712,712,,0.02607918716967106
713,713,0.01969766989350319,
713,713,,0.0264601893723011
714,714,0.019737988710403442,
714,714,,0.026172541081905365
715,715,0.019566120579838753,
715,715,,0.026001419872045517
716,716,0.019472619518637657,
716,716,,0.026336221024394035
717,717,0.01960093528032303,
717,717,,0.026224542409181595
718,718,0.019542936235666275,
718,718,,0.026085257530212402
719,719,0.019529886543750763,
719,719,,0.026099415495991707
720,720,0.01941365748643875,
720,720,,0.02613627351820469
721,721,0.01917877234518528,
721,721,,0.025514135137200356
722,722,0.01907285302877426,
722,722,,0.025915462523698807
723,723,0.01893974281847477,
723,723,,0.025724686682224274
724,724,0.018769986927509308,
724,724,,0.027422836050391197
725,725,0.020282484591007233,
725,725,,0.03115784376859665
726,726,0.024934543296694756,
726,726,,0.033031631261110306
727,727,0.027999375015497208,
727,727,,0.03318328037858009
728,728,0.028082430362701416,
728,728,,0.03048960119485855
729,729,0.025336854159832,
729,729,,0.028453029692173004
730,730,0.023332664743065834,
730,730,,0.027074169367551804
731,731,0.022475551813840866,
731,731,,0.02688155695796013
732,732,0.02263321727514267,
732,732,,0.02756010740995407
733,733,0.022467272356152534,
733,733,,0.027146674692630768
734,734,0.021884121000766754,
734,734,,0.02711011841893196
735,735,0.020909495651721954,
735,735,,0.026174701750278473
736,736,0.02025909535586834,
736,736,,0.025650793686509132
737,737,0.020163971930742264,
737,737,,0.025419041514396667
738,738,0.01994018629193306,
738,738,,0.02539762668311596
739,739,0.01994922384619713,
739,739,,0.025641510263085365
740,740,0.019969893619418144,
740,740,,0.02541971392929554
741,741,0.01997692510485649,
741,741,,0.025772755965590477
742,742,0.02014152891933918,
742,742,,0.02553265169262886
743,743,0.020114973187446594,
743,743,,0.025211503729224205
744,744,0.019923917949199677,
744,744,,0.025112690404057503
745,745,0.01982773281633854,
745,745,,0.025541264563798904
746,746,0.019575072452425957,
746,746,,0.02611606754362583
747,747,0.020392023026943207,
747,747,,0.027492934837937355
748,748,0.021267997100949287,
748,748,,0.02801513671875
749,749,0.022456835955381393,
749,749,,0.028660660609602928
750,750,0.022993674501776695,
750,750,,0.029766054823994637
751,751,0.022930169478058815,
751,751,,0.029884669929742813
752,752,0.022643495351076126,
752,752,,0.029062705114483833
753,753,0.022118378430604935,
753,753,,0.028452623635530472
754,754,0.02223094180226326,
754,754,,0.027979185804724693
755,755,0.021744970232248306,
755,755,,0.027378693222999573
756,756,0.021204102784395218,
756,756,,0.027031980454921722
757,757,0.020949095487594604,
757,757,,0.026638232171535492
758,758,0.020774245262145996,
758,758,,0.026059774681925774
759,759,0.02060319483280182,
759,759,,0.02616001106798649
760,760,0.020742855966091156,
760,760,,0.025724835693836212
761,761,0.02072066068649292,
761,761,,0.025477241724729538
762,762,0.020445432513952255,
762,762,,0.025463873520493507
763,763,0.01998617686331272,
763,763,,0.02524862252175808
764,764,0.019492678344249725,
764,764,,0.025260858237743378
765,765,0.01936577633023262,
765,765,,0.025945104658603668
766,766,0.01999608799815178,
766,766,,0.026109421625733376
767,767,0.020216921344399452,
767,767,,0.026257384568452835
768,768,0.02040368877351284,
768,768,,0.0258164219558239
769,769,0.020152442157268524,
769,769,,0.02573353238403797
770,770,0.019337160512804985,
770,770,,0.0251829344779253
771,771,0.019382378086447716,
771,771,,0.025416312739253044
772,772,0.019757164642214775,
772,772,,0.024835985153913498
773,773,0.019585594534873962,
773,773,,0.024164043366909027
774,774,0.01944381557404995,
774,774,,0.024294665083289146
775,775,0.019009118899703026,
775,775,,0.02430211938917637
776,776,0.018804939463734627,
776,776,,0.027950845658779144
777,777,0.022577621042728424,
777,777,,0.03895076364278793
778,778,0.034982893615961075,
778,778,,0.05093163624405861
779,779,0.04608858376741409,
779,779,,0.05655206739902496
780,780,0.05233003944158554,
780,780,,0.057430993765592575
781,781,0.054007235914468765,
781,781,,0.0569932796061039
782,782,0.054259587079286575,
782,782,,0.056909509003162384
783,783,0.055073369294404984,
783,783,,0.06092647463083267
784,784,0.0569920688867569,
784,784,,0.06420035660266876
785,785,0.06058616191148758,
785,785,,0.06860175728797913
786,786,0.06467808037996292,
786,786,,0.07124356180429459
787,787,0.06656082719564438,
787,787,,0.07038272172212601
788,788,0.06519915908575058,
788,788,,0.06639736890792847
789,789,0.0610797256231308,
789,789,,0.06166832149028778
790,790,0.05714714527130127,
790,790,,0.060201406478881836
791,791,0.055232126265764236,
791,791,,0.058740854263305664
792,792,0.05425582826137543,
792,792,,0.05913461744785309
793,793,0.05363599583506584,
793,793,,0.05836758762598038
794,794,0.05395010486245155,
794,794,,0.057231783866882324
795,795,0.05270174518227577,
795,795,,0.05568089336156845
796,796,0.05099651217460632,
796,796,,0.053350891917943954
797,797,0.049058690667152405,
797,797,,0.05140078440308571
798,798,0.04757435992360115,
798,798,,0.051628533750772476
799,799,0.04954113811254501,
799,799,,0.052638303488492966
800,800,0.05052166059613228,
800,800,,0.05301956832408905
801,801,0.05061499774456024,
801,801,,0.05296986177563667
802,802,0.05182815343141556,
802,802,,0.05303306505084038
803,803,0.05041499808430672,
803,803,,0.050728388130664825
804,804,0.046699050813913345,
804,804,,0.04482399299740791
805,805,0.04170665889978409,
805,805,,0.04220026358962059
806,806,0.039019253104925156,
806,806,,0.03998645395040512
807,807,0.03750457987189293,
807,807,,0.03834652900695801
808,808,0.036364853382110596,
808,808,,0.03820387274026871
809,809,0.03516027331352234,
809,809,,0.03788711130619049
810,810,0.034434299916028976,
810,810,,0.03743694722652435
811,811,0.033774979412555695,
811,811,,0.03659052029252052
812,812,0.033133599907159805,
812,812,,0.03627932816743851
813,813,0.03270607441663742,
813,813,,0.035249169915914536
814,814,0.0319962278008461,
814,814,,0.035579804331064224
815,815,0.031534723937511444,
815,815,,0.03557060286402702
816,816,0.03095478005707264,
816,816,,0.035288240760564804
817,817,0.02992410585284233,
817,817,,0.0347629114985466
818,818,0.02956327795982361,
818,818,,0.03361618146300316
819,819,0.02883497066795826,
819,819,,0.03325403854250908
820,820,0.0280534029006958,
820,820,,0.033023521304130554
821,821,0.02702905423939228,
821,821,,0.03183666989207268
822,822,0.02640449069440365,
822,822,,0.03113812394440174
823,823,0.025988226756453514,
823,823,,0.031453125178813934
824,824,0.025486204773187637,
824,824,,0.03120185062289238
825,825,0.02501278929412365,
825,825,,0.031016793102025986
826,826,0.024593550711870193,
826,826,,0.03067948669195175
827,827,0.02431573159992695,
827,827,,0.03037012368440628
828,828,0.023898709565401077,
828,828,,0.03032858856022358
829,829,0.02353457175195217,
829,829,,0.03621755167841911
830,830,0.029808927327394485,
830,830,,0.04818696156144142
831,831,0.04350552707910538,
831,831,,0.057511623948812485
832,832,0.05257396027445793,
832,832,,0.06144554167985916
833,833,0.05599048733711243,
833,833,,0.06177729740738869
834,834,0.05647449195384979,
834,834,,0.05975723639130592
835,835,0.05548642948269844,
835,835,,0.0580642968416214
836,836,0.05478540435433388,
836,836,,0.05786611884832382
837,837,0.054592594504356384,
837,837,,0.05858420208096504
838,838,0.055209048092365265,
838,838,,0.05937179550528526
839,839,0.05587567761540413,
839,839,,0.059906769543886185
840,840,0.05680020898580551,
840,840,,0.060247041285037994
841,841,0.057227540761232376,
841,841,,0.060222458094358444
842,842,0.05725827440619469,
842,842,,0.05930989235639572
843,843,0.05696166679263115,
843,843,,0.05843037739396095
844,844,0.05616898462176323,
844,844,,0.05797227844595909
845,845,0.05555310845375061,
845,845,,0.057240623980760574
846,846,0.05486069247126579,
846,846,,0.056571733206510544
847,847,0.05438993498682976,
847,847,,0.0565834604203701
848,848,0.0542021282017231,
848,848,,0.05629066377878189
849,849,0.05399100109934807,
849,849,,0.05633408948779106
850,850,0.05357317253947258,
850,850,,0.05593476444482803
851,851,0.05331515520811081,
851,851,,0.05529448017477989
852,852,0.05276472494006157,
852,852,,0.055298786610364914
853,853,0.05201055482029915,
853,853,,0.055031269788742065
854,854,0.051423586905002594,
854,854,,0.054702356457710266
855,855,0.05071445181965828,
855,855,,0.05486089736223221
856,856,0.05017013102769852,
856,856,,0.054451990872621536
857,857,0.049554307013750076,
857,857,,0.053951721638441086
858,858,0.04905758798122406,
858,858,,0.05303175747394562
859,859,0.04859406501054764,
859,859,,0.052528250962495804
860,860,0.04805151745676994,
860,860,,0.05239933356642723
861,861,0.04757733270525932,
861,861,,0.05168106406927109
862,862,0.04735942929983139,
862,862,,0.051247261464595795
863,863,0.04706469550728798,
863,863,,0.07295794785022736
864,864,0.06826550513505936,
864,864,,0.09769871830940247
865,865,0.09341990202665329,
865,865,,0.11008738726377487
866,866,0.10476464778184891,
866,866,,0.11318757385015488
867,867,0.1077413335442543,
867,867,,0.11119089275598526
868,868,0.10699393600225449,
868,868,,0.10880205035209656
869,869,0.10417945683002472,
869,869,,0.10613313317298889
870,870,0.10180536657571793,
870,870,,0.10493423789739609
871,871,0.1003648191690445,
871,871,,0.10531559586524963
872,872,0.10133970528841019,
872,872,,0.10598039627075195
873,873,0.10333789139986038,
873,873,,0.10825447738170624
874,874,0.10525613278150558,
874,874,,0.10745072364807129
875,875,0.10577280819416046,
875,875,,0.10677149146795273
876,876,0.1047498881816864,
876,876,,0.10469590872526169
877,877,0.1028955727815628,
877,877,,0.10328306257724762
878,878,0.1009628027677536,
878,878,,0.10181645303964615
879,879,0.09962302446365356,
879,879,,0.10169796645641327
880,880,0.09946958720684052,
880,880,,0.1023743599653244
881,881,0.09990829974412918,
881,881,,0.10373928397893906
882,882,0.10034961998462677,
882,882,,0.10370244830846786
883,883,0.10052293539047241,
883,883,,0.10399828106164932
884,884,0.09995267540216446,
884,884,,0.10248571634292603
885,885,0.09892519563436508,
885,885,,0.1015649288892746
886,886,0.09748261421918869,
886,886,,0.09991977363824844
887,887,0.09607704728841782,
887,887,,0.09904302656650543
888,888,0.09492252767086029,
888,888,,0.09872495383024216
889,889,0.09414542466402054,
889,889,,0.09818677604198456
890,890,0.0935925766825676,
890,890,,0.09776368737220764
891,891,0.09337974339723587,
891,891,,0.09738398343324661
892,892,0.09308742731809616,
892,892,,0.09712126851081848
893,893,0.09262856096029282,
893,893,,0.0958428755402565
894,894,0.0919952243566513,
894,894,,0.09550148248672485
895,895,0.09136783331632614,
895,895,,0.0948374941945076
896,896,0.09081161022186279,
896,896,,0.09392967820167542
897,897,0.089972123503685,
897,897,,0.09352749586105347
898,898,0.0893760621547699,
898,898,,0.09331908077001572
899,899,0.08886349201202393,
899,899,,0.09267765283584595
900,900,0.08845827728509903,
900,900,,0.0923735499382019
901,901,0.08803778886795044,
901,901,,0.09235386550426483
902,902,0.08776909112930298,
902,902,,0.09208813309669495
903,903,0.08739294856786728,
903,903,,0.09220025688409805
904,904,0.08732925355434418,
904,904,,0.09201132506132126
905,905,0.08702252060174942,
905,905,,0.09149821102619171
906,906,0.08665794879198074,
906,906,,0.09150435775518417
907,907,0.0860791802406311,
907,907,,0.09110238403081894
908,908,0.08546817302703857,
908,908,,0.09108294546604156
909,909,0.08482950925827026,
909,909,,0.09017131477594376
910,910,0.08431869745254517,
910,910,,0.08941689133644104
911,911,0.08383550494909286,
911,911,,0.08898143470287323
912,912,0.08331380784511566,
912,912,,0.08855032920837402
913,913,0.08282327651977539,
913,913,,0.0882871076464653
914,914,0.08220305293798447,
914,914,,0.08775196969509125
915,915,0.08158490806818008,
915,915,,0.08617592602968216
916,916,0.08104091882705688,
916,916,,0.08566973358392715
917,917,0.08039342612028122,
917,917,,0.08562100678682327
918,918,0.07985580712556839,
918,918,,0.08415508270263672
919,919,0.07929690927267075,
919,919,,0.08406165987253189
920,920,0.07887623459100723,
920,920,,0.08360651880502701
921,921,0.07842838019132614,
921,921,,0.08309799432754517
922,922,0.07805213332176208,
922,922,,0.08297169953584671
923,923,0.07766808569431305,
923,923,,0.08238271623849869
924,924,0.07723353058099747,
924,924,,0.0823976919054985
925,925,0.07692703604698181,
925,925,,0.08204395323991776
926,926,0.07664888352155685,
926,926,,0.08184023201465607
927,927,0.07625938951969147,
927,927,,0.08157443255186081
928,928,0.0759955421090126,
928,928,,0.0809146910905838
929,929,0.07573974877595901,
929,929,,0.08099744468927383
930,930,0.07546449452638626,
930,930,,0.08079387992620468
931,931,0.075132355093956,
931,931,,0.08046641945838928
932,932,0.07468641549348831,
932,932,,0.079900823533535
933,933,0.0743689015507698,
933,933,,0.07998500019311905
934,934,0.07408226281404495,
934,934,,0.07923728227615356
935,935,0.07364652305841446,
935,935,,0.07912065088748932
936,936,0.07337120920419693,
936,936,,0.07870567589998245
937,937,0.07313092797994614,
937,937,,0.07843367755413055
938,938,0.07282647490501404,
938,938,,0.07774324715137482
939,939,0.07245998829603195,
939,939,,0.07817257195711136
940,940,0.07233412563800812,
940,940,,0.07762359082698822
941,941,0.07202212512493134,
941,941,,0.07718853652477264
942,942,0.07177694141864777,
942,942,,0.07694044709205627
943,943,0.07154862582683563,
943,943,,0.07653426378965378
944,944,0.0713077262043953,
944,944,,0.07648930698633194
945,945,0.07102169841527939,
945,945,,0.07604005932807922
946,946,0.07076188176870346,
946,946,,0.07563755661249161
947,947,0.07050212472677231,
947,947,,0.07564090937376022
948,948,0.07025130093097687,
948,948,,0.07519996166229248
949,949,0.0700129047036171,
949,949,,0.07462375611066818
950,950,0.06972930580377579,
950,950,,0.07447682321071625
951,951,0.0694524422287941,
951,951,,0.0742943286895752
952,952,0.06920478492975235,
952,952,,0.07389423996210098
953,953,0.06895903497934341,
953,953,,0.0737629309296608
954,954,0.06871891766786575,
954,954,,0.07358092069625854
955,955,0.06847517192363739,
955,955,,0.07329504936933517
956,956,0.06824139505624771,
956,956,,0.0731564611196518
957,957,0.06797551363706589,
957,957,,0.07270535081624985
958,958,0.06776386499404907,
958,958,,0.07232937961816788
959,959,0.06751877814531326,
959,959,,0.07206697762012482
960,960,0.06734560430049896,
960,960,,0.07250920683145523
961,961,0.06703900545835495,
961,961,,0.0724618211388588
962,962,0.06673739105463028,
962,962,,0.07195828855037689
963,963,0.06651405245065689,
963,963,,0.07129652053117752
964,964,0.06633367389440536,
964,964,,0.07102362811565399
965,965,0.06618676334619522,
965,965,,0.07119067013263702
966,966,0.06600483506917953,
966,966,,0.07066527009010315
967,967,0.06588348746299744,
967,967,,0.07049305737018585
968,968,0.0656328797340393,
968,968,,0.07061805576086044
969,969,0.06537245213985443,
969,969,,0.07013633847236633
970,970,0.06563901156187057,
970,970,,0.0705496072769165
971,971,0.06593099236488342,
971,971,,0.07014881074428558
972,972,0.06606629490852356,
972,972,,0.0704667940735817
973,973,0.06614144891500473,
973,973,,0.0704379752278328
974,974,0.06624694168567657,
974,974,,0.0702972412109375
975,975,0.06625191122293472,
975,975,,0.07023035734891891
976,976,0.0663602277636528,
976,976,,0.07034236937761307
977,977,0.06635984033346176,
977,977,,0.0703582763671875
978,978,0.06619881838560104,
978,978,,0.07028850167989731
979,979,0.06605067104101181,
979,979,,0.07023356854915619
980,980,0.06606302410364151,
980,980,,0.06995094567537308
981,981,0.0659390315413475,
981,981,,0.0698619931936264
982,982,0.06599557399749756,
982,982,,0.06991934031248093
983,983,0.06571780890226364,
983,983,,0.06964290142059326
984,984,0.06537383794784546,
984,984,,0.0695548802614212
985,985,0.06509950757026672,
985,985,,0.06945639103651047
986,986,0.0649506002664566,
986,986,,0.06942138075828552
987,987,0.06472378969192505,
987,987,,0.0690288096666336
988,988,0.06448543071746826,
988,988,,0.0689844861626625
989,989,0.06425740569829941,
989,989,,0.06871237605810165
990,990,0.0640937015414238,
990,990,,0.06839752197265625
991,991,0.06399877369403839,
991,991,,0.06812777370214462
992,992,0.0638359785079956,
992,992,,0.06801573187112808
993,993,0.06366310268640518,
993,993,,0.06772124767303467
994,994,0.06343379616737366,
994,994,,0.06740818917751312
995,995,0.06331229954957962,
995,995,,0.06759972125291824
996,996,0.06304500997066498,
996,996,,0.06712177395820618
997,997,0.06285394728183746,
997,997,,0.06678321212530136
998,998,0.06255779415369034,
998,998,,0.06657908856868744
